COD_MUN,Nome,State,Candidate,Round,Votes,Tot_Votes,Pct_Votes
1101559,Teixeirópolis,RO,DILMA VANA ROUSSEFF,2,1375,2925,47.008547008547005
1100015,Alta Floresta D'Oeste,RO,DILMA VANA ROUSSEFF,2,5678,12700,44.70866141732284
1301159,Careiro da Várzea,AM,DILMA VANA ROUSSEFF,2,7536,9477,79.51883507439062
1304005,Silves,AM,DILMA VANA ROUSSEFF,2,3891,4475,86.94972067039106
1304401,Urucurituba,AM,DILMA VANA ROUSSEFF,2,6493,7446,87.20118184260005
1507961,Terra Alta,PA,DILMA VANA ROUSSEFF,2,4649,6824,68.1271981242673
1507102,São Caetano de Odivelas,PA,DILMA VANA ROUSSEFF,2,6595,9848,66.96791226645004
2108207,Pedreiras,MA,DILMA VANA ROUSSEFF,2,15098,20289,74.41470747695796
2200459,Alvorada do Gurguéia,PI,DILMA VANA ROUSSEFF,2,2569,2806,91.55381325730578
2707701,Rio Largo,AL,DILMA VANA ROUSSEFF,2,23450,37334,62.81137836824342
2210359,São Lourenço do Piauí,PI,DILMA VANA ROUSSEFF,2,2743,3161,86.77633660234103
2310407,Paramoti,CE,DILMA VANA ROUSSEFF,2,5799,7156,81.03689211850195
2210375,São Luis do Piauí,PI,DILMA VANA ROUSSEFF,2,1486,1773,83.81274675690919
2606101,Glória do Goitá,PE,DILMA VANA ROUSSEFF,2,10807,16050,67.33333333333333
2506301,Guarabira,PB,DILMA VANA ROUSSEFF,2,16780,29588,56.71218061376233
2103406,Coelho Neto,MA,DILMA VANA ROUSSEFF,2,18226,21992,82.87559112404512
2109007,Porto Franco,MA,DILMA VANA ROUSSEFF,2,6958,11815,58.8912399492171
2509107,Mari,PB,DILMA VANA ROUSSEFF,2,7959,11565,68.81971465629053
2919306,Lençóis,BA,DILMA VANA ROUSSEFF,2,3714,4522,82.13180008845643
2919504,Livramento de Nossa Senhora,BA,DILMA VANA ROUSSEFF,2,17928,22987,77.99190847000479
2911659,Guajeru,BA,DILMA VANA ROUSSEFF,2,3691,4438,83.16809373591708
2903409,Belmonte,BA,DILMA VANA ROUSSEFF,2,6830,9652,70.76253626191463
2308104,Mauriti,CE,DILMA VANA ROUSSEFF,2,17434,24645,70.74051531750862
2308203,Meruoca,CE,DILMA VANA ROUSSEFF,2,6235,8219,75.86081031755688
2510808,Patos,PB,DILMA VANA ROUSSEFF,2,29842,49578,60.192020654322484
2700805,Belém,AL,DILMA VANA ROUSSEFF,2,2174,3198,67.97998749218262
2405900,João Dias,RN,DILMA VANA ROUSSEFF,2,1478,1766,83.69195922989807
2930758,Sítio do Mato,BA,DILMA VANA ROUSSEFF,2,5501,6329,86.91736451256122
2918506,Jussara,BA,DILMA VANA ROUSSEFF,2,7309,8252,88.57246728065924
3547205,Santana da Ponte Pensa,SP,DILMA VANA ROUSSEFF,2,463,1206,38.39137645107794
3204203,Piúma,ES,DILMA VANA ROUSSEFF,2,3869,9680,39.96900826446281
3305208,São Pedro da Aldeia,RJ,DILMA VANA ROUSSEFF,2,16725,38608,43.320037297969336
3302254,Itatiaia,RJ,DILMA VANA ROUSSEFF,2,7988,16378,48.77274392477714
3113008,Caraí,MG,DILMA VANA ROUSSEFF,2,6762,8905,75.93486805165637
3146305,Padre Paraíso,MG,DILMA VANA ROUSSEFF,2,6028,8689,69.37507193002646
3505609,Barrinha,SP,DILMA VANA ROUSSEFF,2,7120,15923,44.715191860830245
3543402,Ribeirão Preto,SP,DILMA VANA ROUSSEFF,2,94445,314196,30.059262371258704
3132305,Itaipé,MG,DILMA VANA ROUSSEFF,2,2477,5372,46.109456440804166
3505104,Barbosa,SP,DILMA VANA ROUSSEFF,2,1505,4031,37.33564872240139
3301702,Duque de Caxias,RJ,DILMA VANA ROUSSEFF,2,290254,420351,69.0503888417061
3305133,São José de Ubá,RJ,DILMA VANA ROUSSEFF,2,2629,5062,51.935993678387995
3528205,Macedônia,SP,DILMA VANA ROUSSEFF,2,1141,2406,47.42310889443059
3527504,Lucianópolis,SP,DILMA VANA ROUSSEFF,2,575,1448,39.709944751381215
3161304,São Francisco de Sales,MG,DILMA VANA ROUSSEFF,2,2495,3461,72.0889916209188
3504503,Avaré,SP,DILMA VANA ROUSSEFF,2,10521,46385,22.68190147677051
3135209,Januária,MG,DILMA VANA ROUSSEFF,2,26606,32136,82.79188449091362
3522604,Itapira,SP,DILMA VANA ROUSSEFF,2,8294,38562,21.508220527980914
3120607,Crucilândia,MG,DILMA VANA ROUSSEFF,2,1338,3500,38.22857142857143
3168705,Timóteo,MG,DILMA VANA ROUSSEFF,2,24052,44880,53.59180035650623
3536604,Paulo de Faria,SP,DILMA VANA ROUSSEFF,2,1887,4887,38.61264579496624
3510302,Capela do Alto,SP,DILMA VANA ROUSSEFF,2,3051,9916,30.768455022186362
3540754,Potim,SP,DILMA VANA ROUSSEFF,2,3689,8869,41.59431728492502
3163706,São Lourenço,MG,DILMA VANA ROUSSEFF,2,7793,24392,31.948999672023614
3551801,Sete Barras,SP,DILMA VANA ROUSSEFF,2,3708,7274,50.97607918614242
3102902,Antônio Carlos,MG,DILMA VANA ROUSSEFF,2,5247,7207,72.80421812127099
3160108,Santo Antônio do Grama,MG,DILMA VANA ROUSSEFF,2,1779,2830,62.862190812720854
3137700,Lajinha,MG,DILMA VANA ROUSSEFF,2,7081,11369,62.28340223414548
3139409,Manhuaçu,MG,DILMA VANA ROUSSEFF,2,23703,41579,57.00714302893287
3121308,Descoberto,MG,DILMA VANA ROUSSEFF,2,1789,3416,52.371194379391106
3171030,Verdelândia,MG,DILMA VANA ROUSSEFF,2,3550,4337,81.85381600184459
4311155,Jóia,RS,DILMA VANA ROUSSEFF,2,3167,5246,60.369805566145644
4310306,Ilópolis,RS,DILMA VANA ROUSSEFF,2,1185,2742,43.21663019693654
4301859,Barra do Guarita,RS,DILMA VANA ROUSSEFF,2,1018,1981,51.3881877839475
4117222,Nova Santa Rosa,PR,DILMA VANA ROUSSEFF,2,1539,5400,28.499999999999996
4109757,Ibema,PR,DILMA VANA ROUSSEFF,2,1745,3757,46.44663295182326
4107207,Dois Vizinhos,PR,DILMA VANA ROUSSEFF,2,12917,22948,56.2881296845041
4321352,Tavares,RS,DILMA VANA ROUSSEFF,2,2096,3427,61.16136562591188
4119608,Pitanga,PR,DILMA VANA ROUSSEFF,2,9954,19167,51.93300986069808
4113304,Laranjeiras do Sul,PR,DILMA VANA ROUSSEFF,2,8897,17573,50.62880555397484
4309654,Hulha Negra,RS,DILMA VANA ROUSSEFF,2,2170,3658,59.32203389830508
4304663,Capão do Leão,RS,DILMA VANA ROUSSEFF,2,9094,14234,63.88927919067022
4300901,Aratiba,RS,DILMA VANA ROUSSEFF,2,2376,5003,47.491505096941836
4307559,Estação,RS,DILMA VANA ROUSSEFF,2,1280,4174,30.666027791087686
4205506,Fraiburgo,SC,DILMA VANA ROUSSEFF,2,6456,19999,32.28161408070404
4116802,Nova Cantu,PR,DILMA VANA ROUSSEFF,2,2403,4425,54.30508474576271
4120408,Presidente Castelo Branco,PR,DILMA VANA ROUSSEFF,2,1946,3119,62.39179224110292
5103254,Colniza,MT,DILMA VANA ROUSSEFF,2,6121,11529,53.092202272530145
5106232,Nova Olímpia,MT,DILMA VANA ROUSSEFF,2,4433,8213,53.975404845975895
5104500,Indiavaí,MT,DILMA VANA ROUSSEFF,2,733,1355,54.095940959409596
5222054,Vicentinópolis,GO,DILMA VANA ROUSSEFF,2,1924,4468,43.06177260519248
5218607,Rialma,GO,DILMA VANA ROUSSEFF,2,2687,6256,42.95076726342711
5007802,Selvíria,MS,DILMA VANA ROUSSEFF,2,2065,3927,52.584670231729056
5103353,Confresa,MT,DILMA VANA ROUSSEFF,2,3830,11297,33.90280605470479
29599,COPENHAGUE,ZZ,DILMA VANA ROUSSEFF,2,158,367,43.05177111716621
29726,GUATEMALA,ZZ,DILMA VANA ROUSSEFF,2,24,77,31.16883116883117
1713809,Palmeiras do Tocantins,TO,DILMA VANA ROUSSEFF,2,1601,2793,57.321876118868595
1506104,Primavera,PA,DILMA VANA ROUSSEFF,2,4033,6496,62.08435960591133
1303700,Santo Antônio do Içá,AM,DILMA VANA ROUSSEFF,2,6263,8200,76.3780487804878
1100155,Ouro Preto do Oeste,RO,DILMA VANA ROUSSEFF,2,8186,19897,41.14188068553048
1100346,Alvorada D'Oeste,RO,DILMA VANA ROUSSEFF,2,4582,8453,54.20560747663551
1502509,Chaves,PA,DILMA VANA ROUSSEFF,2,4630,6768,68.41016548463357
1500800,Ananindeua,PA,DILMA VANA ROUSSEFF,2,117008,219351,53.34281585221859
2208403,Piripiri,PI,DILMA VANA ROUSSEFF,2,26709,34099,78.3278101997126
2933158,Várzea Nova,BA,DILMA VANA ROUSSEFF,2,4430,5841,75.84317753809279
2209302,Santa Luz,PI,DILMA VANA ROUSSEFF,2,2523,3269,77.17956561639645
2603207,Caetés,PE,DILMA VANA ROUSSEFF,2,11599,12809,90.55351705831836
2408508,Ouro Branco,RN,DILMA VANA ROUSSEFF,2,2452,3200,76.625
2208858,Riacho Frio,PI,DILMA VANA ROUSSEFF,2,2475,2782,88.96477354421279
2209377,Santa Rosa do Piauí,PI,DILMA VANA ROUSSEFF,2,2295,3078,74.56140350877193
2409332,Santa Maria,RN,DILMA VANA ROUSSEFF,2,2567,3321,77.29599518217405
2201739,Betânia do Piauí,PI,DILMA VANA ROUSSEFF,2,3308,3690,89.64769647696477
2403251,Parnamirim,RN,DILMA VANA ROUSSEFF,2,43667,83861,52.070688401044585
2502052,Bernardino Batista,PB,DILMA VANA ROUSSEFF,2,1556,1812,85.8719646799117
2910057,Dias d'Ávila,BA,DILMA VANA ROUSSEFF,2,23939,31596,75.76591973667553
2919207,Lauro de Freitas,BA,DILMA VANA ROUSSEFF,2,57596,81913,70.31362543186064
2312502,São João do Jaguaribe,CE,DILMA VANA ROUSSEFF,2,4627,5250,88.13333333333333
2924306,Piatã,BA,DILMA VANA ROUSSEFF,2,7915,9948,79.56373140329714
2910107,Dom Basílio,BA,DILMA VANA ROUSSEFF,2,6260,7380,84.82384823848238
2903706,Boa Nova,BA,DILMA VANA ROUSSEFF,2,6150,7531,81.6624618244589
2909109,Coribe,BA,DILMA VANA ROUSSEFF,2,6379,8134,78.42389968035407
2304004,Coreaú,CE,DILMA VANA ROUSSEFF,2,9114,12650,72.04743083003953
2302008,Barro,CE,DILMA VANA ROUSSEFF,2,9989,11480,87.01219512195122
2704401,Major Isidoro,AL,DILMA VANA ROUSSEFF,2,6952,9688,71.7588769611891
2410256,Porto do Mangue,RN,DILMA VANA ROUSSEFF,2,2535,3310,76.58610271903324
2101772,Bela Vista do Maranhão,MA,DILMA VANA ROUSSEFF,2,5168,5820,88.79725085910653
2510204,Nova Olinda,PB,DILMA VANA ROUSSEFF,2,2486,3101,80.16768784263141
2705309,Minador do Negrão,AL,DILMA VANA ROUSSEFF,2,2265,2879,78.67315039944425
2603009,Cabrobó,PE,DILMA VANA ROUSSEFF,2,13265,16883,78.5701593318723
2204600,Hugo Napoleão,PI,DILMA VANA ROUSSEFF,2,2328,2721,85.55678059536935
2400802,Angicos,RN,DILMA VANA ROUSSEFF,2,5575,7231,77.09860323606694
3302056,Italva,RJ,DILMA VANA ROUSSEFF,2,3542,7503,47.20778355324537
3204401,Rio Novo do Sul,ES,DILMA VANA ROUSSEFF,2,2369,7177,33.008220705029956
3125408,Felício dos Santos,MG,DILMA VANA ROUSSEFF,2,1404,2858,49.12526242127362
3203007,Iúna,ES,DILMA VANA ROUSSEFF,2,5376,14610,36.79671457905544
3548054,Santo Antônio do Aracanguá,SP,DILMA VANA ROUSSEFF,2,2235,4998,44.71788715486195
3204708,São Gabriel da Palha,ES,DILMA VANA ROUSSEFF,2,8705,18390,47.335508428493746
3153400,Presidente Olegário,MG,DILMA VANA ROUSSEFF,2,7487,11596,64.56536736805795
3501202,Álvares Florence,SP,DILMA VANA ROUSSEFF,2,932,2912,32.005494505494504
3501806,Américo de Campos,SP,DILMA VANA ROUSSEFF,2,1035,3800,27.236842105263158
3162922,São Joaquim de Bicas,MG,DILMA VANA ROUSSEFF,2,8286,13125,63.13142857142857
3543238,Ribeirão dos Índios,SP,DILMA VANA ROUSSEFF,2,766,1555,49.260450160771704
3112653,Capitão Andrade,MG,DILMA VANA ROUSSEFF,2,1636,2860,57.20279720279721
3139607,Mantena,MG,DILMA VANA ROUSSEFF,2,8658,14382,60.200250312891114
3533700,Ocauçu,SP,DILMA VANA ROUSSEFF,2,1051,2544,41.312893081761004
3545407,Salto Grande,SP,DILMA VANA ROUSSEFF,2,1677,4798,34.95206335973322
3123858,Entre Folhas,MG,DILMA VANA ROUSSEFF,2,2435,3902,62.4038954382368
3109253,Bugre,MG,DILMA VANA ROUSSEFF,2,1757,3167,55.478370697821276
3131208,Ipanema,MG,DILMA VANA ROUSSEFF,2,6168,10946,56.34935136122785
3554656,Torre de Pedra,SP,DILMA VANA ROUSSEFF,2,409,1718,23.80675203725262
3551108,Sarapuí,SP,DILMA VANA ROUSSEFF,2,2250,5166,43.55400696864111
3108008,Bom Sucesso,MG,DILMA VANA ROUSSEFF,2,4909,11041,44.46155239561634
3115102,Cássia,MG,DILMA VANA ROUSSEFF,2,5674,10496,54.05868902439024
3116407,Claraval,MG,DILMA VANA ROUSSEFF,2,979,3661,26.74132750614586
3509601,Campo Limpo Paulista,SP,DILMA VANA ROUSSEFF,2,18439,43900,42.00227790432802
3524006,Itupeva,SP,DILMA VANA ROUSSEFF,2,9315,27659,33.67800715861022
3104304,Areado,MG,DILMA VANA ROUSSEFF,2,2540,8845,28.7167891464104
3152501,Pouso Alegre,MG,DILMA VANA ROUSSEFF,2,29353,76382,38.4292110706711
3130804,Ingaí,MG,DILMA VANA ROUSSEFF,2,896,2189,40.93193238921882
3121506,Desterro do Melo,MG,DILMA VANA ROUSSEFF,2,1278,2373,53.855878634639694
3138104,Lassance,MG,DILMA VANA ROUSSEFF,2,2529,3692,68.49945828819068
3165560,Sem-Peixe,MG,DILMA VANA ROUSSEFF,2,1406,2059,68.28557552209811
3150208,Piedade de Ponte Nova,MG,DILMA VANA ROUSSEFF,2,1896,2837,66.83115967571378
3102506,Amparo do Serra,MG,DILMA VANA ROUSSEFF,2,2440,3268,74.66340269277846
3105509,Barão de Monte Alto,MG,DILMA VANA ROUSSEFF,2,2795,3935,71.0292249047014
3165701,Senador Firmino,MG,DILMA VANA ROUSSEFF,2,3067,4953,61.92206743387846
3300506,Bom Jardim,RJ,DILMA VANA ROUSSEFF,2,5693,14027,40.586012689812506
1505437,Ourilândia do Norte,PA,DILMA VANA ROUSSEFF,2,7315,13225,55.311909262759926
1707702,Filadélfia,TO,DILMA VANA ROUSSEFF,2,2988,4291,69.63411792123048
1506161,Rio Maria,PA,DILMA VANA ROUSSEFF,2,4391,9005,48.76179900055524
1708205,Formoso do Araguaia,TO,DILMA VANA ROUSSEFF,2,5002,8894,56.24016190690353
1500305,Afuá,PA,DILMA VANA ROUSSEFF,2,9815,16021,61.26334186380375
1721109,Tocantínia,TO,DILMA VANA ROUSSEFF,2,2555,3389,75.39097078784303
1711951,Lagoa do Tocantins,TO,DILMA VANA ROUSSEFF,2,1417,1915,73.99477806788511
1301902,Itacoatiara,AM,DILMA VANA ROUSSEFF,2,31335,42427,73.8562707709713
2106805,Mirinzal,MA,DILMA VANA ROUSSEFF,2,5764,6712,85.87604290822408
2502904,Brejo dos Santos,PB,DILMA VANA ROUSSEFF,2,3139,4184,75.02390057361377
2606002,Garanhuns,PE,DILMA VANA ROUSSEFF,2,55149,67821,81.31552174105366
2608602,Lagoa do Ouro,PE,DILMA VANA ROUSSEFF,2,6739,7534,89.44783647464826
2901700,Antônio Cardoso,BA,DILMA VANA ROUSSEFF,2,6863,7963,86.18611076227552
2800407,Arauá,SE,DILMA VANA ROUSSEFF,2,4523,6564,68.9061547836685
2610608,Paudalho,PE,DILMA VANA ROUSSEFF,2,19001,29342,64.75700361256901
2406403,Lagoa de Velhos,RN,DILMA VANA ROUSSEFF,2,1731,2352,73.5969387755102
2906824,Canudos,BA,DILMA VANA ROUSSEFF,2,6841,8137,84.07275408627258
2303501,Cascavel,CE,DILMA VANA ROUSSEFF,2,30918,38924,79.4317130819032
2112100,Timbiras,MA,DILMA VANA ROUSSEFF,2,10514,11721,89.70224383585018
2407104,Macaíba,RN,DILMA VANA ROUSSEFF,2,25719,34979,73.52697332685325
2512036,Poço Dantas,PB,DILMA VANA ROUSSEFF,2,2058,2431,84.6565199506376
2909802,Cruz das Almas,BA,DILMA VANA ROUSSEFF,2,23134,33254,69.56757081854815
2933174,Varzedo,BA,DILMA VANA ROUSSEFF,2,3473,5619,61.80815091653319
2904001,Boninal,BA,DILMA VANA ROUSSEFF,2,4674,6442,72.5551071095933
2933406,Wagner,BA,DILMA VANA ROUSSEFF,2,2935,4240,69.22169811320755
2304277,Ererê,CE,DILMA VANA ROUSSEFF,2,2813,3589,78.37837837837837
2930006,Sebastião Laranjeiras,BA,DILMA VANA ROUSSEFF,2,3827,4698,81.46019582801192
2906899,Caraíbas,BA,DILMA VANA ROUSSEFF,2,3417,5495,62.18380345768881
2917201,Ituaçu,BA,DILMA VANA ROUSSEFF,2,5784,10756,53.774637411677205
2312007,Santana do Acaraú,CE,DILMA VANA ROUSSEFF,2,15710,18068,86.94930263449191
2703106,Igaci,AL,DILMA VANA ROUSSEFF,2,10945,12593,86.91336456761694
2614808,Tacaratu,PE,DILMA VANA ROUSSEFF,2,8920,10358,86.11701100598572
2204006,Francinópolis,PI,DILMA VANA ROUSSEFF,2,2450,2864,85.54469273743017
2503555,Cacimbas,PB,DILMA VANA ROUSSEFF,2,2862,3425,83.56204379562044
2505402,Desterro,PB,DILMA VANA ROUSSEFF,2,3868,4800,80.58333333333333
2800100,Amparo de São Francisco,SE,DILMA VANA ROUSSEFF,2,1122,1781,62.99831555306008
2601904,Bezerros,PE,DILMA VANA ROUSSEFF,2,25384,33847,74.99630691050906
2703908,Jundiá,AL,DILMA VANA ROUSSEFF,2,1007,2433,41.38923140156186
2705606,Novo Lino,AL,DILMA VANA ROUSSEFF,2,2871,5815,49.372312983662944
3109303,Buritis,MG,DILMA VANA ROUSSEFF,2,6781,12464,54.40468549422336
3502606,Aparecida d'Oeste,SP,DILMA VANA ROUSSEFF,2,1281,2936,43.630790190735695
3203700,Muniz Freire,ES,DILMA VANA ROUSSEFF,2,4591,10333,44.43046549888706
3543105,Ribeirão Corrente,SP,DILMA VANA ROUSSEFF,2,1030,2918,35.298149417409185
3300308,Barra do Piraí,RJ,DILMA VANA ROUSSEFF,2,26653,49715,53.61158604043046
3508108,Buritama,SP,DILMA VANA ROUSSEFF,2,3575,8959,39.904007143654425
3100104,Abadia dos Dourados,MG,DILMA VANA ROUSSEFF,2,2790,4479,62.2906898861353
3119302,Coromandel,MG,DILMA VANA ROUSSEFF,2,9374,16864,55.585863377609115
3200805,Baixo Guandu,ES,DILMA VANA ROUSSEFF,2,8736,16870,51.784232365145236
3123908,Entre Rios de Minas,MG,DILMA VANA ROUSSEFF,2,4448,9054,49.12745747735807
3534807,Ouro Verde,SP,DILMA VANA ROUSSEFF,2,2459,4607,53.375298458866936
3546405,Santa Cruz do Rio Pardo,SP,DILMA VANA ROUSSEFF,2,5764,25219,22.855783337959476
3150158,Piedade de Caratinga,MG,DILMA VANA ROUSSEFF,2,2754,4686,58.7708066581306
3528403,Mairinque,SP,DILMA VANA ROUSSEFF,2,10661,26427,40.341317591856814
3538006,Pindamonhangaba,SP,DILMA VANA ROUSSEFF,2,23860,81425,29.303039607000308
3130606,Inconfidentes,MG,DILMA VANA ROUSSEFF,2,2232,5005,44.595404595404595
3541901,Queluz,SP,DILMA VANA ROUSSEFF,2,2611,5459,47.82927276057886
3169802,Turvolândia,MG,DILMA VANA ROUSSEFF,2,1593,3030,52.57425742574257
3528502,Mairiporã,SP,DILMA VANA ROUSSEFF,2,12339,42312,29.161939875212706
3151206,Pirapora,MG,DILMA VANA ROUSSEFF,2,15833,28695,55.17686008015333
3135506,Jequeri,MG,DILMA VANA ROUSSEFF,2,4756,6817,69.7667595716591
3154903,Rio Casca,MG,DILMA VANA ROUSSEFF,2,5154,7942,64.89549231931503
3155009,Rio Doce,MG,DILMA VANA ROUSSEFF,2,951,1800,52.83333333333333
3166303,Sericita,MG,DILMA VANA ROUSSEFF,2,2760,4611,59.85686402081978
3139508,Manhumirim,MG,DILMA VANA ROUSSEFF,2,6551,11616,56.39634986225895
3124906,Eugenópolis,MG,DILMA VANA ROUSSEFF,2,4101,6374,64.33950423595857
3128808,Guidoval,MG,DILMA VANA ROUSSEFF,2,3000,4919,60.98800569221387
3158607,Santana do Deserto,MG,DILMA VANA ROUSSEFF,2,1668,2525,66.05940594059406
4111308,Itaúna do Sul,PR,DILMA VANA ROUSSEFF,2,1311,2211,59.2944369063772
4124905,São João do Caiuá,PR,DILMA VANA ROUSSEFF,2,2089,3592,58.157015590200444
4312625,Muliterno,RS,DILMA VANA ROUSSEFF,2,728,1384,52.601156069364166
4113106,Kaloré,PR,DILMA VANA ROUSSEFF,2,1214,3006,40.38589487691284
4104402,Cândido de Abreu,PR,DILMA VANA ROUSSEFF,2,3973,8806,45.116965705201004
4207106,Ilhota,SC,DILMA VANA ROUSSEFF,2,2472,8110,30.48088779284834
4124103,Santo Antônio da Platina,PR,DILMA VANA ROUSSEFF,2,10788,24453,44.11728622254938
4206009,Governador Celso Ramos,SC,DILMA VANA ROUSSEFF,2,2496,9249,26.98670126500162
4312104,Mata,RS,DILMA VANA ROUSSEFF,2,1854,3208,57.793017456359095
4319406,São Pedro do Sul,RS,DILMA VANA ROUSSEFF,2,4566,10458,43.66035570854848
4127809,Tomazina,PR,DILMA VANA ROUSSEFF,2,2064,5070,40.710059171597635
4207304,Imbituba,SC,DILMA VANA ROUSSEFF,2,11256,24509,45.92598637235301
4107520,Esperança Nova,PR,DILMA VANA ROUSSEFF,2,737,1483,49.696561024949425
4206652,Guatambú,SC,DILMA VANA ROUSSEFF,2,2251,4028,55.88381330685203
4304614,Canudos do Vale,RS,DILMA VANA ROUSSEFF,2,1067,1533,69.6020874103066
4318481,São José do Hortêncio,RS,DILMA VANA ROUSSEFF,2,1044,2934,35.58282208588957
4311791,Maratá,RS,DILMA VANA ROUSSEFF,2,973,1828,53.22757111597374
4101051,Anahy,PR,DILMA VANA ROUSSEFF,2,890,2028,43.88560157790927
4321204,Taquara,RS,DILMA VANA ROUSSEFF,2,13322,31318,42.53783766524044
4124053,Santa Terezinha de Itaipu,PR,DILMA VANA ROUSSEFF,2,4648,13156,35.32988750380055
4305801,Constantina,RS,DILMA VANA ROUSSEFF,2,3168,6340,49.968454258675074
4316972,Santa Margarida do Sul,RS,DILMA VANA ROUSSEFF,2,846,1863,45.410628019323674
4104253,Campo Magro,PR,DILMA VANA ROUSSEFF,2,5920,14484,40.87268710301022
4211876,Paial,SC,DILMA VANA ROUSSEFF,2,757,1427,53.048353188507356
5221577,Uirapuru,GO,DILMA VANA ROUSSEFF,2,1142,1671,68.34230999401557
5100201,Água Boa,MT,DILMA VANA ROUSSEFF,2,2645,10301,25.677118726337252
5217104,Piracanjuba,GO,DILMA VANA ROUSSEFF,2,6524,13856,47.084295612009235
5214101,Mutunópolis,GO,DILMA VANA ROUSSEFF,2,1285,2737,46.94921446839606
5103056,Cláudia,MT,DILMA VANA ROUSSEFF,2,1714,5280,32.46212121212121
5007554,Santa Rita do Pardo,MS,DILMA VANA ROUSSEFF,2,1405,3301,42.562859739472884
29653,DOHA,ZZ,DILMA VANA ROUSSEFF,2,23,165,13.939393939393941
1706506,Darcinópolis,TO,DILMA VANA ROUSSEFF,2,1746,2639,66.16142478211444
1710706,Itaguatins,TO,DILMA VANA ROUSSEFF,2,2513,3268,76.89718482252142
1711803,Juarina,TO,DILMA VANA ROUSSEFF,2,753,1226,61.419249592169656
1501105,Bagre,PA,DILMA VANA ROUSSEFF,2,5767,6893,83.66458726244016
1712702,Mateiros,TO,DILMA VANA ROUSSEFF,2,656,1136,57.74647887323944
1507003,Santo Antônio do Tauá,PA,DILMA VANA ROUSSEFF,2,11220,16268,68.96975657732972
2302305,Bela Cruz,CE,DILMA VANA ROUSSEFF,2,10974,14708,74.61245580636388
2804508,Nossa Senhora da Glória,SE,DILMA VANA ROUSSEFF,2,14696,19337,75.99937942803952
2514800,São José dos Cordeiros,PB,DILMA VANA ROUSSEFF,2,1982,2371,83.5934204976803
2906873,Capim Grosso,BA,DILMA VANA ROUSSEFF,2,8843,14366,61.55506055965474
2201309,Barreiras do Piauí,PI,DILMA VANA ROUSSEFF,2,1555,1935,80.36175710594316
2300903,Apuiarés,CE,DILMA VANA ROUSSEFF,2,7119,8470,84.04958677685951
2602407,Brejão,PE,DILMA VANA ROUSSEFF,2,5109,6814,74.97798649838568
2703759,Jequiá da Praia,AL,DILMA VANA ROUSSEFF,2,3170,5020,63.147410358565736
2104503,Governador Archer,MA,DILMA VANA ROUSSEFF,2,4435,5332,83.17704426106528
2706802,Piaçabuçu,AL,DILMA VANA ROUSSEFF,2,6218,8327,74.67275129098114
2412302,São José do Campestre,RN,DILMA VANA ROUSSEFF,2,5671,7189,78.884406732508
2204204,Francisco Santos,PI,DILMA VANA ROUSSEFF,2,4066,5172,78.61562258313998
2600906,Amaraji,PE,DILMA VANA ROUSSEFF,2,7197,11524,62.45227351614023
2930501,Serrinha,BA,DILMA VANA ROUSSEFF,2,30551,40932,74.63842470438776
2407708,Montanhas,RN,DILMA VANA ROUSSEFF,2,5188,6234,83.22104587744626
2805208,Pinhão,SE,DILMA VANA ROUSSEFF,2,2820,3921,71.920428462127
2902807,Barra da Estiva,BA,DILMA VANA ROUSSEFF,2,8594,13299,64.62140010527108
2908705,Condeúba,BA,DILMA VANA ROUSSEFF,2,6617,9711,68.13922356091031
2607703,Itapetim,PE,DILMA VANA ROUSSEFF,2,5771,8222,70.18973485769887
2932705,Uruçuca,BA,DILMA VANA ROUSSEFF,2,6393,11587,55.173901786484855
2307205,Jati,CE,DILMA VANA ROUSSEFF,2,4386,4817,91.05252231679468
2310605,Penaforte,CE,DILMA VANA ROUSSEFF,2,4645,5386,86.24210917192721
2601201,Arcoverde,PE,DILMA VANA ROUSSEFF,2,22932,34989,65.54059847380606
2400406,Água Nova,RN,DILMA VANA ROUSSEFF,2,1679,1851,90.70772555375473
2515708,Serra Grande,PB,DILMA VANA ROUSSEFF,2,1776,2061,86.17176128093159
2407302,Marcelino Vieira,RN,DILMA VANA ROUSSEFF,2,4330,4871,88.8934510367481
2604106,Caruaru,PE,DILMA VANA ROUSSEFF,2,97444,165071,59.03156823427494
2107001,Montes Altos,MA,DILMA VANA ROUSSEFF,2,3755,5200,72.21153846153847
2701308,Cajueiro,AL,DILMA VANA ROUSSEFF,2,5009,9435,53.089560148383676
3508207,Buritizal,SP,DILMA VANA ROUSSEFF,2,746,2635,28.311195445920305
3201407,Castelo,ES,DILMA VANA ROUSSEFF,2,5877,21335,27.5462854464495
3134707,Jacinto,MG,DILMA VANA ROUSSEFF,2,3442,5925,58.0928270042194
3306206,Vassouras,RJ,DILMA VANA ROUSSEFF,2,9236,19700,46.88324873096447
3505906,Batatais,SP,DILMA VANA ROUSSEFF,2,10111,32395,31.211606729433555
3139201,Malacacheta,MG,DILMA VANA ROUSSEFF,2,6369,9469,67.26159045305734
3120706,Cruzeiro da Fortaleza,MG,DILMA VANA ROUSSEFF,2,1262,2743,46.008020415603355
3123502,Douradoquara,MG,DILMA VANA ROUSSEFF,2,819,1470,55.714285714285715
3526803,Lençóis Paulista,SP,DILMA VANA ROUSSEFF,2,7546,35878,21.032387535537097
3539400,Piratininga,SP,DILMA VANA ROUSSEFF,2,2074,6938,29.893341020466995
